試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,16,,濱本豊,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,18,,古賀健太,3,■,■,■,nan,nan,40,12,5,30.0,17.5,4.00,12,7,1,58.3,0,-,9,0,4,2,-5.6,0,0,0,-,12
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,21,,井口直紀,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,9,0,0,1,2.8,1,0,0,0.0,1
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,22,,藤岡諒馬,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,24,,米田亘希,2,■,■,nan,nan,nan,15,5,0,33.3,33.3,2.50,5,3,0,60.0,0,-,4,1,2,0,12.5,16,6,3,46.9,6
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,2,,小野寺太志,3,■,■,■,nan,nan,13,9,0,69.2,69.2,3.00,0,0,0,-,6,2.00,7,0,1,5,14.3,1,1,0,100.0,15
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,3,,深津旭弘,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,19,0,0,7,9.2,0,0,0,-,1
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,4,,中島健太,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,5,,井上慎一朗,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,6,,エドガートーマス,3,■,■,■,nan,nan,19,9,0,47.4,47.4,3.00,7,3,0,42.9,4,1.33,15,3,3,3,20.0,0,0,0,-,16
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,8,,武智洸史,3,■,■,■,nan,nan,12,5,1,41.7,33.3,1.67,2,1,1,50.0,2,0.67,6,0,2,2,0.0,16,10,3,71.9,7
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,10,L,井上航,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,11,,久原大輝,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,14,,熊倉允,1,nan,nan,□,nan,nan,3,0,0,0.0,0.0,-,1,0,0,0.0,0,-,2,0,1,1,0.0,0,0,0,-,0
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,15,L,唐川大志,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,9,0,75.0,0
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,16,,西知恕,3,■,■,■,nan,nan,9,4,0,44.4,44.4,1.33,0,0,0,-,1,0.33,5,0,0,0,0.0,1,1,0,100.0,5
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,17,,金子聖輝,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,18,,山本将平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,19,,陳建禎,3,■,■,■,nan,nan,22,10,1,45.5,40.9,3.33,3,2,0,66.7,1,0.33,17,0,1,5,5.9,13,8,1,65.4,11
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,1,,藤中優斗,5,■,■,■,■,■,17,9,0,52.9,52.9,1.80,2,1,0,50.0,1,0.20,19,0,0,3,3.9,31,18,7,69.4,10
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,2,,金丸晃大,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,3,,伏見大和,5,■,■,■,■,■,8,3,1,37.5,25.0,0.60,0,0,0,-,2,0.40,18,1,3,8,12.5,2,1,1,75.0,6
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,4,,福山汰一,5,■,■,■,■,■,16,7,2,43.8,31.2,1.40,0,0,0,-,4,0.80,14,0,1,1,0.0,2,1,1,75.0,11
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,7,,柳澤広平,5,■,■,■,■,■,22,8,1,36.4,31.8,1.60,2,0,1,0.0,1,0.20,20,0,0,3,3.8,31,10,10,48.4,9
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,8,,郡浩也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,10,,小林光輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,11,,袴谷亮介,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,1,-8.3,0,0,0,-,0
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,12,L,興梠亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,14,,西田有志,5,■,■,■,■,■,57,34,4,59.6,52.6,6.80,25,17,2,68.0,5,1.00,17,3,7,7,17.6,0,0,0,-,42
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,16,,久保山尚,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,2,0.40,15,0,0,1,1.7,0,0,0,-,3
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,17,L,本間隆太,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,5,3,54.2,0
2020-10-18,2020-10,ジェイテクトSTINGS,東レアローズ,3,2,1,19,,浅野博亮,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,0,66.7,0
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,1,,富松崇彰,2,■,■,nan,nan,nan,9,6,0,66.7,66.7,3.00,0,0,0,-,3,1.50,4,0,0,1,6.2,0,0,0,-,9
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,2,,高橋健太郎,3,nan,nan,■,■,■,12,6,1,50.0,41.7,2.00,0,0,0,-,0,-,4,0,2,0,-12.5,2,1,1,75.0,6
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,3,L,山口拓海,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,12,12,58.1,0
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,5,,米山裕太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,6,,落合一貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,7,,峯村雄大,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,1,1,0.0,5,3,2,80.0,0
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,9,,富田将馬,5,■,■,■,■,■,34,17,2,50.0,44.1,3.40,2,0,1,0.0,3,0.60,17,1,4,3,4.4,36,17,8,58.3,21
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,10,,星野秀知,5,■,■,■,■,■,26,11,0,42.3,42.3,2.20,1,0,0,0.0,1,0.20,14,1,3,2,5.4,17,5,7,50.0,13
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,14,,酒井啓輔,2,□,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,15,,李博,5,■,■,■,■,■,13,10,0,76.9,76.9,2.00,0,0,0,-,0,-,19,1,4,2,2.6,1,0,0,0.0,11
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,17,,小澤宙輝,5,■,■,■,■,■,35,17,2,48.6,42.9,3.40,14,5,1,35.7,0,-,19,0,5,7,2.6,0,0,0,-,17
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,18,,鈴木悠二,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,0
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,19,,梅野聡,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,東レアローズ,ジェイテクトSTINGS,2,3,0,21,,藤井直伸,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,1,0.20,15,2,0,5,21.7,0,0,0,-,3
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,2,,田尻信太郎,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,4,,勝将哉,1,nan,nan,■,nan,nan,6,3,1,50.0,33.3,3.00,0,0,0,-,0,-,2,0,1,0,-12.5,11,2,2,27.3,3
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,5,,大西基之,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,7,L,松尾敬介,2,●,●,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,1,3,31.2,0
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,8,,川口喬,3,■,■,■,nan,nan,5,3,0,60.0,60.0,1.00,0,0,0,-,0,-,10,0,3,4,2.5,0,0,0,-,3
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,9,,林一壽,3,■,■,■,nan,nan,6,3,0,50.0,50.0,1.00,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,3
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,10,,山田滉太,3,■,■,□,nan,nan,20,8,2,40.0,30.0,2.67,5,3,1,60.0,0,-,8,0,3,2,-3.1,21,12,6,71.4,8
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,11,,ストックトンカーティス,3,■,■,■,nan,nan,31,7,3,22.6,12.9,2.33,13,4,2,30.8,1,0.33,10,1,2,2,10.0,0,0,0,-,9
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,13,L,久保田雅人,2,nan,〇,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,1,70.0,0
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,15,,高松卓矢,3,■,■,■,nan,nan,16,7,1,43.8,37.5,2.33,7,3,1,42.9,0,-,8,0,2,3,3.1,19,10,4,63.2,7
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,16,,濱本豊,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,18,,古賀健太,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,21,,井口直紀,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2020-10-18,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,22,,藤岡諒馬,2,nan,□,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,0
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,2,,小野寺太志,3,■,■,■,nan,nan,9,4,1,44.4,33.3,1.33,0,0,0,-,6,2.00,10,1,0,2,15.0,0,0,0,-,11
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,3,,深津旭弘,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,16,0,1,5,6.2,1,0,0,0.0,2
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,4,,中島健太,2,□,nan,□,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,2,0,1,1,0.0,0,0,0,-,1
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,5,,井上慎一朗,3,■,■,■,nan,nan,16,9,1,56.2,50.0,3.00,3,1,0,33.3,1,0.33,8,1,3,2,9.4,8,4,2,62.5,11
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,6,,エドガートーマス,3,■,■,■,nan,nan,20,11,0,55.0,55.0,3.67,5,3,0,60.0,0,-,8,1,2,1,9.4,0,0,0,-,12
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,8,,武智洸史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,10,L,井上航,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,1,75.0,0
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,12,,合田心平,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,14,,熊倉允,2,nan,□,□,nan,nan,7,3,0,42.9,42.9,1.50,3,2,0,66.7,0,-,3,0,1,1,0.0,1,0,1,50.0,3
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,15,L,唐川大志,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,4,1,64.3,0
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,16,,西知恕,3,■,■,■,nan,nan,5,4,0,80.0,80.0,1.33,0,0,0,-,0,-,12,1,1,1,8.3,1,1,0,100.0,5
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,17,,金子聖輝,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,18,,山本将平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,JTサンダーズ広島,大分三好ヴァイセアドラー,3,0,1,19,,陳建禎,3,■,■,■,nan,nan,13,4,2,30.8,15.4,1.33,2,0,1,0.0,1,0.33,12,0,1,3,4.2,15,6,3,50.0,5
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,1,L,鶴田大樹,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,8,5,70.0,0
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,3,,小野遥輝,4,■,■,■,■,nan,8,5,0,62.5,62.5,1.25,0,0,0,-,2,0.50,8,2,2,1,21.9,0,0,0,-,9
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,4,,鳥飼亜斗夢,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,5,,松林憲太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,8,,柳田将洋,4,■,■,■,■,nan,24,14,2,58.3,50.0,3.50,8,5,0,62.5,0,-,19,2,3,10,19.7,20,7,5,47.5,16
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,9,,大宅真樹,4,■,■,■,■,nan,3,1,0,33.3,33.3,0.25,0,0,0,-,1,0.25,16,0,3,3,0.0,0,0,0,-,2
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,10,,藤中謙也,4,■,■,■,■,nan,36,15,1,41.7,38.9,3.75,2,1,0,50.0,0,-,16,0,2,3,1.6,24,8,8,50.0,15
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,11,,秦耕介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,12,,塩田達也,4,■,■,■,■,nan,10,6,1,60.0,50.0,1.50,0,0,0,-,0,-,15,1,3,3,6.7,0,0,0,-,7
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,14,,加藤久典,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,15,,喜入祥充,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,2,5.0,0,0,0,-,0
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,19,,栗山雅史,4,■,■,■,■,nan,24,10,1,41.7,37.5,2.50,8,2,0,25.0,2,0.50,12,2,2,4,20.8,0,0,0,-,14
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,20,,西田寛基,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,2,2,20.0,0,0,0,-,1
2020-10-18,2020-10,サントリーサンバーズ,ウルフドッグス名古屋,3,1,1,21,,佐藤謙次,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,1,,山田脩造,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,1,1.00,2,0,1,0,-12.5,1,0,0,0.0,1
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,2,,山近哲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,3,,クレクバルトシュ,4,■,■,■,■,nan,29,14,2,48.3,41.4,3.50,12,3,2,25.0,1,0.25,14,1,5,5,7.1,1,0,0,0.0,16
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,5,,前田一誠,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,14,1,1,2,8.9,1,0,0,0.0,1
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,6,,近裕崇,2,■,■,nan,nan,nan,5,3,1,60.0,40.0,1.50,0,0,0,-,0,-,7,0,1,2,3.6,0,0,0,-,3
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,7,,白岩直也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,9,,ユンボンウ,2,nan,nan,■,■,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,1,0.50,6,0,1,1,0.0,0,0,0,-,2
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,11,,傳田亮太,4,■,■,■,■,nan,12,9,0,75.0,75.0,2.25,0,0,0,-,2,0.50,11,0,5,2,-6.8,1,1,0,100.0,11
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,20,,川口太一,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,21,,永露元稀,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,22,,高梨健太,4,■,■,■,■,nan,31,14,1,45.2,41.9,3.50,3,0,1,0.0,3,0.75,10,0,6,0,-15.0,21,9,4,52.4,17
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,24,L,小川智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,18,2,73.1,0
2020-10-18,2020-10,ウルフドッグス名古屋,サントリーサンバーズ,1,3,0,26,,山崎彰都,4,■,■,■,■,nan,19,5,2,26.3,15.8,1.25,2,1,0,50.0,0,-,18,1,4,5,6.9,24,9,3,43.8,6
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,1,,松本慶彦,3,■,■,■,nan,nan,13,8,1,61.5,53.8,2.67,0,0,0,-,2,0.67,10,1,2,2,10.0,0,0,0,-,11
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,3,,宮原貴人,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,4,,高野直哉,3,■,■,■,nan,nan,18,8,1,44.4,38.9,2.67,5,1,0,20.0,1,0.33,10,1,5,1,0.0,34,18,11,69.1,10
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,6,,山崎貴矢,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,3,10.0,0,0,0,-,0
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,7,,出耒田敬,3,■,■,■,nan,nan,9,6,0,66.7,66.7,2.00,0,0,0,-,3,1.00,6,0,1,1,0.0,0,0,0,-,9
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,8,,佐川翔,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,10,,千々木駿介,3,□,■,■,nan,nan,21,9,1,42.9,38.1,3.00,8,5,0,62.5,3,1.00,10,0,4,3,-2.5,11,3,3,40.9,12
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,11,,関田誠大,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,17,2,3,7,17.6,0,0,0,-,2
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,12,,小池勇輝,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,1,0,0,0.0,0
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,14,,山口頌平,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,-6.2,0,0,0,-,0
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,20,L,山本智大,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,8,3,67.9,0
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,21,,竹元裕太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,23,,鵜野幸也,1,■,nan,nan,nan,nan,3,0,0,0.0,0.0,-,1,0,0,0.0,0,-,0,0,0,0,-,1,1,0,100.0,0
2020-10-18,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,0,1,24,,ジョンウェント,3,■,■,■,nan,nan,28,12,0,42.9,42.9,4.00,8,4,0,50.0,2,0.67,10,0,2,2,0.0,0,0,0,-,14
2020-10-18,2020-10,VC長野トライデンツ,堺ブレイザーズ,0,3,0,4,,中村竜輔,3,■,■,■,nan,nan,7,2,0,28.6,28.6,0.67,0,0,0,-,1,0.33,8,0,0,0,0.0,2,1,0,50.0,3
2020-10-18,2020-10,VC長野トライデンツ,堺ブレイザーズ,0,3,0,5,,笠利真吾,2,■,■,nan,nan,nan,11,3,1,27.3,18.2,1.50,0,0,0,-,0,-,3,0,0,0,0.0,4,2,0,50.0,3
2020-10-18,2020-10,VC長野トライデンツ,堺ブレイザーズ,0,3,0,6,,伊藤樹,3,□,□,■,nan,nan,9,5,0,55.6,55.6,1.67,0,0,0,-,0,-,7,0,2,2,0.0,8,0,2,12.5,5
